time,goaly,y
1504917086.56,-0.144745198233,-0.127485528588
1504917086.58,-0.144745198233,-0.128106743097
1504917086.58,-0.144745198233,-0.128519773483
1504917086.59,-0.144745198233,-0.128783136606
1504917086.6,-0.144745198233,-0.128850266337
1504917086.61,-0.144745198233,-0.129227921367
1504917086.62,-0.144745198233,-0.129104271531
1504917086.63,-0.144745198233,-0.128643736243
1504917086.64,-0.144745198233,-0.128642827272
1504917086.65,-0.144745198233,-0.128731206059
1504917086.66,-0.144745198233,-0.12881731987
1504917086.67,-0.144745198233,-0.129246726632
1504917086.68,-0.144745198233,-0.129737272859
1504917086.69,-0.144745198233,-0.129705861211
1504917086.7,-0.144745198233,-0.129705861211
1504917086.7,-0.144745198233,-0.129893869162
1504917086.71,-0.144745198233,-0.129615619779
1504917086.72,-0.144745198233,-0.131292939186
1504917086.73,-0.144745198233,-0.132929265499
1504917086.74,-0.144745198233,-0.133856862783
1504917086.75,-0.144745198233,-0.134797692299
1504917086.76,-0.144745198233,-0.135290816426
1504917086.77,-0.144745198233,-0.136110499501
1504917086.78,-0.144745198233,-0.136559784412
1504917086.79,-0.144745198233,-0.137340500951
1504917086.8,-0.144745198233,-0.137648567557
1504917086.81,-0.144745198233,-0.138338729739
1504917086.82,-0.144745198233,-0.138629108667
1504917086.83,-0.144745198233,-0.139357760549
1504917086.84,-0.144745198233,-0.139916062355
1504917086.85,-0.144745198233,-0.140174821019
1504917086.86,-0.144745198233,-0.140778675675
1504917086.87,-0.144745198233,-0.141098052263
1504917086.88,-0.144745198233,-0.14185744524
1504917086.89,-0.144745198233,-0.142326131463
1504917086.9,-0.144745198233,-0.142512410879
1504917086.91,-0.144745198233,-0.142986804247
1504917086.92,-0.144745198233,-0.143197834492
1504917086.93,-0.144745198233,-0.143414765596
1504917086.94,-0.144745198233,-0.143822953105
1504917086.95,-0.144745198233,-0.14397136867
1504917086.97,-0.144745198233,-0.144152686
1504917086.97,-0.144745198233,-0.144317880273
1504917086.98,-0.144745198233,-0.144484460354
1504917086.99,-0.144745198233,-0.144868314266
1504917087.01,-0.144745198233,-0.145365342498
1504917087.02,-0.144745198233,-0.145502269268
1504917087.03,-0.144745198233,-0.14575779438
1504917087.04,-0.144745198233,-0.145945444703
1504917087.05,-0.144745198233,-0.145875141025
1504917087.06,-0.144745198233,-0.145749434829
1504917087.07,-0.144745198233,-0.145681232214
1504917087.08,-0.144745198233,-0.145487055182
1504917087.09,-0.144745198233,-0.145171359181
1504917087.1,-0.144745198233,-0.144781515002
1504917087.11,-0.144745198233,-0.144711136818
1504917087.12,-0.144745198233,-0.14443154633
1504917087.13,-0.144745198233,-0.144462272525
1504917087.14,-0.144745198233,-0.144802451134
1504917087.15,-0.144745198233,-0.145144671202
1504917087.16,-0.144745198233,-0.145402029157
1504917087.17,-0.144745198233,-0.145459502935
1504917087.18,-0.144745198233,-0.145495966077
1504917087.19,-0.144745198233,-0.145542427897
1504917087.2,-0.144745198233,-0.145580708981
1504917087.21,-0.144745198233,-0.145606741309
1504917087.22,-0.144745198233,-0.145621672273
1504917087.23,-0.144745198233,-0.145633488894
1504917087.24,-0.144745198233,-0.145643845201
1504917087.25,-0.144745198233,-0.145762443542
1504917087.26,-0.144745198233,-0.145812124014
1504917087.27,-0.144745198233,-0.145841911435
1504917087.28,-0.144745198233,-0.145855218172
1504917087.29,-0.144745198233,-0.145936176181
1504917087.3,-0.144745198233,-0.145898282528
1504917087.31,-0.144745198233,-0.145774692297
1504917087.32,-0.144745198233,-0.145702153444
1504917087.33,-0.144745198233,-0.145593613386
1504917087.34,-0.144745198233,-0.145555764437
1504917087.35,-0.144745198233,-0.145589858294
1504917087.36,-0.144745198233,-0.145561128855
1504917087.36,-0.144745198233,-0.145478665829
1504917087.38,-0.144745198233,-0.145231887698
1504917087.39,-0.144745198233,-0.145266130567
1504917087.4,-0.144745198233,-0.145328059793
1504917087.41,-0.144745198233,-0.145334765315
1504917087.42,-0.144745198233,-0.145229369402
1504917087.43,-0.144745198233,-0.145109832287
1504917087.44,-0.144745198233,-0.145039513707
1504917087.44,-0.144745198233,-0.144931972027
1504917087.46,-0.144745198233,-0.144712582231
1504917087.47,-0.144745198233,-0.144584625959
1504917087.48,-0.144745198233,-0.144331648946
1504917087.49,-0.144745198233,-0.144331648946
1504917087.49,-0.144745198233,-0.144205063581
1504917087.5,-0.144745198233,-0.144055902958
1504917087.51,-0.144745198233,-0.143890097737
1504917087.52,-0.144745198233,-0.143433451653
1504917087.52,-0.144745198233,-0.143194362521
1504917087.54,-0.144745198233,-0.14299428463
1504917087.54,-0.144745198233,-0.142903029919
1504917087.56,-0.144745198233,-0.142475038767
1504917087.56,-0.144745198233,-0.142178833485
1504917087.58,-0.144745198233,-0.141439989209
1504917087.6,-0.144745198233,-0.14115485549
1504917087.61,-0.144745198233,-0.140768513083
1504917087.62,-0.144745198233,-0.140657112002
1504917087.62,-0.144745198233,-0.140150099993
1504917087.63,-0.144745198233,-0.140212655067
1504917087.64,-0.144745198233,-0.140303254128
1504917087.65,-0.144745198233,-0.140414893627
1504917087.66,-0.144745198233,-0.140476763248
1504917087.67,-0.144745198233,-0.140113994479
1504917087.68,-0.144745198233,-0.139865130186
1504917087.69,-0.144745198233,-0.139762505889
1504917087.7,-0.144745198233,-0.139825344086
1504917087.72,-0.044745198233,-0.139842092991
1504917087.72,-0.044745198233,-0.139642864466
1504917087.73,-0.044745198233,-0.139436081052
1504917087.76,-0.044745198233,-0.139023765922
1504917087.76,-0.044745198233,-0.138883963227
1504917087.78,-0.044745198233,-0.138772651553
1504917087.79,-0.044745198233,-0.138192400336
1504917087.8,-0.044745198233,-0.13783621788
1504917087.8,-0.044745198233,-0.137632966042
1504917087.81,-0.044745198233,-0.137212559581
1504917087.82,-0.044745198233,-0.136990264058
1504917087.83,-0.044745198233,-0.136556893587
1504917087.84,-0.044745198233,-0.13637714088
1504917087.86,-0.044745198233,-0.13579595089
1504917087.87,-0.044745198233,-0.135386481881
1504917087.88,-0.044745198233,-0.134313419461
1504917087.89,-0.044745198233,-0.133668705821
1504917087.89,-0.044745198233,-0.133291304111
1504917087.91,-0.044745198233,-0.132269710302
1504917087.91,-0.044745198233,-0.131331562996
1504917087.92,-0.044745198233,-0.130782857537
1504917087.94,-0.044745198233,-0.128582149744
1504917087.95,-0.044745198233,-0.127069815993
1504917087.96,-0.044745198233,-0.12618008256
1504917087.97,-0.044745198233,-0.124927230179
1504917087.98,-0.044745198233,-0.124340623617
1504917087.99,-0.044745198233,-0.122953876853
1504917088.0,-0.044745198233,-0.122154459357
1504917088.01,-0.044745198233,-0.121258661151
1504917088.02,-0.044745198233,-0.11949390918
1504917088.03,-0.044745198233,-0.11817061156
1504917088.04,-0.044745198233,-0.116826117039
1504917088.05,-0.044745198233,-0.115388557315
1504917088.06,-0.044745198233,-0.114000953734
1504917088.07,-0.044745198233,-0.11268825084
1504917088.08,-0.044745198233,-0.111389920115
1504917088.09,-0.044745198233,-0.110005363822
1504917088.1,-0.044745198233,-0.108698680997
1504917088.11,-0.044745198233,-0.107431784272
1504917088.12,-0.044745198233,-0.105899229646
1504917088.13,-0.044745198233,-0.104464553297
1504917088.15,-0.044745198233,-0.103004433215
1504917088.15,-0.044745198233,-0.101680137217
1504917088.16,-0.044745198233,-0.0997768417001
1504917088.17,-0.044745198233,-0.0982346460223
1504917088.18,-0.044745198233,-0.0965873599052
1504917088.19,-0.044745198233,-0.0950547754765
1504917088.2,-0.044745198233,-0.0938502177596
1504917088.21,-0.044745198233,-0.0924734175205
1504917088.22,-0.044745198233,-0.0912682116032
1504917088.23,-0.044745198233,-0.090063482523
1504917088.24,-0.044745198233,-0.0887599736452
1504917088.25,-0.044745198233,-0.0871601030231
1504917088.26,-0.044745198233,-0.0855005756021
1504917088.28,-0.044745198233,-0.0838414132595
1504917088.28,-0.044745198233,-0.0816642269492
1504917088.29,-0.044745198233,-0.0804563462734
1504917088.3,-0.044745198233,-0.0798489972949
1504917088.31,-0.044745198233,-0.07854899019
1504917088.32,-0.044745198233,-0.0773722082376
1504917088.33,-0.044745198233,-0.0763955190778
1504917088.34,-0.044745198233,-0.0753844678402
1504917088.35,-0.044745198233,-0.0743640810251
1504917088.36,-0.044745198233,-0.0735022202134
1504917088.37,-0.044745198233,-0.072693914175
1504917088.38,-0.044745198233,-0.071921505034
1504917088.39,-0.044745198233,-0.0712010115385
1504917088.41,-0.044745198233,-0.0707521364093
1504917088.41,-0.044745198233,-0.0704427585006
1504917088.42,-0.044745198233,-0.0699471458793
1504917088.43,-0.044745198233,-0.0692557096481
1504917088.44,-0.044745198233,-0.0680390819907
1504917088.45,-0.044745198233,-0.0672195777297
1504917088.46,-0.044745198233,-0.0659270510077
1504917088.47,-0.044745198233,-0.0651208683848
1504917088.48,-0.044745198233,-0.06415823102
1504917088.49,-0.044745198233,-0.0631943568587
1504917088.5,-0.044745198233,-0.0621977373958
1504917088.51,-0.044745198233,-0.0614813715219
1504917088.52,-0.044745198233,-0.0607145056129
1504917088.54,-0.044745198233,-0.0599856190383
1504917088.54,-0.044745198233,-0.0593607202172
1504917088.55,-0.044745198233,-0.0587549209595
1504917088.56,-0.044745198233,-0.057928390801
1504917088.57,-0.044745198233,-0.0568979233503
1504917088.58,-0.044745198233,-0.0561929605901
1504917088.59,-0.044745198233,-0.0553494729102
1504917088.6,-0.044745198233,-0.0547617003322
1504917088.61,-0.044745198233,-0.054093927145
1504917088.62,-0.044745198233,-0.0535777062178
1504917088.63,-0.044745198233,-0.0529066473246
1504917088.64,-0.044745198233,-0.0519778691232
1504917088.65,-0.044745198233,-0.051063016057
1504917088.66,-0.044745198233,-0.050376009196
1504917088.67,-0.044745198233,-0.0498117953539
1504917088.68,-0.044745198233,-0.0488597936928
1504917088.69,-0.044745198233,-0.0479365177453
1504917088.7,-0.044745198233,-0.0472202114761
1504917088.71,-0.044745198233,-0.0466010197997
1504917088.72,-0.044745198233,-0.0458426699042
1504917088.73,-0.044745198233,-0.0452952198684
1504917088.74,-0.044745198233,-0.0449113473296
1504917088.75,-0.044745198233,-0.044611196965
1504917088.76,-0.044745198233,-0.0444826930761
1504917088.77,-0.044745198233,-0.0434575118124
1504917088.78,-0.044745198233,-0.042873583734
1504917088.8,-0.044745198233,-0.0422017984092
1504917088.8,-0.044745198233,-0.0416339449584
1504917088.81,-0.044745198233,-0.0412620306015
1504917088.82,-0.044745198233,-0.0404205136001
1504917088.83,-0.044745198233,-0.040033377707
1504917088.84,-0.044745198233,-0.0395581871271
1504917088.85,-0.044745198233,-0.0390608385205
1504917088.86,-0.044745198233,-0.0385404936969
1504917088.87,-0.044745198233,-0.0381892323494
1504917088.88,-0.044745198233,-0.0379474982619
1504917088.89,-0.044745198233,-0.0376791022718
1504917088.9,-0.044745198233,-0.0374685153365
1504917088.91,-0.044745198233,-0.0369925051928
1504917088.93,-0.044745198233,-0.0363864079118
1504917088.93,-0.044745198233,-0.0360054112971
1504917088.94,-0.044745198233,-0.0354245901108
1504917088.95,-0.044745198233,-0.0349769517779
1504917088.96,-0.044745198233,-0.0346625261009
1504917088.97,-0.044745198233,-0.0340092331171
1504917088.98,-0.044745198233,-0.0337863638997
1504917089.0,-0.044745198233,-0.0332335047424
1504917089.01,-0.044745198233,-0.0331685096025
1504917089.02,-0.044745198233,-0.0327337607741
1504917089.04,-0.044745198233,-0.0324524752796
1504917089.06,-0.044745198233,-0.0324106439948
1504917089.06,-0.044745198233,-0.0319826193154
1504917089.07,-0.044745198233,-0.0317272767425
1504917089.08,-0.044745198233,-0.031598187983
1504917089.09,-0.044745198233,-0.0313075706363
1504917089.1,-0.044745198233,-0.0310210790485
1504917089.11,-0.044745198233,-0.030779980123
1504917089.12,-0.044745198233,-0.0306347440928
1504917089.14,-0.044745198233,-0.0306421630085
1504917089.15,-0.044745198233,-0.0305041074753
1504917089.16,-0.044745198233,-0.0307442341
1504917089.18,-0.044745198233,-0.0309731177986
1504917089.18,-0.044745198233,-0.0311475936323
1504917089.19,-0.044745198233,-0.0311496648937
1504917089.2,-0.044745198233,-0.0316949188709
1504917089.21,-0.044745198233,-0.0321686677635
1504917089.22,-0.044745198233,-0.0329442955554
1504917089.23,-0.044745198233,-0.033578902483
1504917089.24,-0.044745198233,-0.0340017862618
1504917089.25,-0.044745198233,-0.0340412780643
1504917089.26,-0.044745198233,-0.0341362059116
1504917089.27,-0.044745198233,-0.0340951047838
1504917089.28,-0.044745198233,-0.0342368744314
1504917089.29,-0.044745198233,-0.0343127287924
1504917089.3,-0.044745198233,-0.034324478358
1504917089.31,-0.044745198233,-0.034324478358
1504917089.32,-0.044745198233,-0.0343239083886
1504917089.32,-0.044745198233,-0.0350865423679
1504917089.33,-0.044745198233,-0.0346500985324
1504917089.34,-0.044745198233,-0.0346210412681
1504917089.35,-0.044745198233,-0.0344954766333
1504917089.36,-0.044745198233,-0.0343247875571
1504917089.37,-0.044745198233,-0.0341969653964
1504917089.38,-0.044745198233,-0.0340103209019
1504917089.39,-0.044745198233,-0.033999979496
1504917089.4,-0.044745198233,-0.0340097360313
1504917089.41,-0.044745198233,-0.0340957604349
1504917089.42,-0.044745198233,-0.0342240221798
1504917089.43,-0.044745198233,-0.0342823639512
1504917089.45,-0.044745198233,-0.0341914743185
1504917089.45,-0.044745198233,-0.034187618643
1504917089.46,-0.044745198233,-0.0341311991215
1504917089.47,-0.044745198233,-0.0346972085536
1504917089.48,-0.044745198233,-0.0351490303874
1504917089.49,-0.044745198233,-0.0354981534183
1504917089.5,-0.044745198233,-0.0358244068921
1504917089.51,-0.044745198233,-0.0363587401807
1504917089.52,-0.044745198233,-0.0367207936943
1504917089.53,-0.044745198233,-0.0370743870735
1504917089.54,-0.044745198233,-0.0375295467675
1504917089.55,-0.044745198233,-0.0381190739572
1504917089.56,-0.044745198233,-0.0385264419019
1504917089.57,-0.044745198233,-0.0389809571207
1504917089.58,-0.044745198233,-0.0389809571207
1504917089.59,-0.044745198233,-0.0397759713233
1504917089.6,-0.044745198233,-0.0398762561381
1504917089.61,-0.044745198233,-0.0400923863053
1504917089.62,-0.044745198233,-0.0403474718332
1504917089.63,-0.044745198233,-0.0403480269015
1504917089.64,-0.044745198233,-0.0404320172966
1504917089.65,-0.044745198233,-0.0406983383
1504917089.66,-0.044745198233,-0.0411540716887
1504917089.67,-0.044745198233,-0.0418867878616
1504917089.68,-0.044745198233,-0.0421792715788
1504917089.69,-0.044745198233,-0.0426273047924
1504917089.71,-0.044745198233,-0.043219961226
1504917089.71,-0.044745198233,-0.043855920434
1504917089.72,-0.044745198233,-0.0443635731936
1504917089.73,-0.044745198233,-0.0447451137006
1504917089.74,-0.044745198233,-0.0453175827861
1504917089.75,-0.044745198233,-0.0455693230033
1504917089.76,-0.044745198233,-0.0460457019508
1504917089.77,-0.044745198233,-0.0465749688447
1504917089.78,-0.044745198233,-0.0470499023795
1504917089.8,-0.044745198233,-0.0478581637144
1504917089.81,-0.044745198233,-0.0482828766108
1504917089.82,-0.044745198233,-0.048727620393
1504917089.83,-0.044745198233,-0.0491291768849
1504917089.84,-0.044745198233,-0.0495042391121
1504917089.85,-0.044745198233,-0.0499490872025
1504917089.86,-0.044745198233,-0.0505333729088
1504917089.87,-0.044745198233,-0.051046282053
1504917089.88,-0.044745198233,-0.0513904057443
1504917089.89,-0.044745198233,-0.0517855249345
1504917089.9,-0.044745198233,-0.0519082807004
1504917089.91,-0.044745198233,-0.0522679574788
1504917089.92,-0.044745198233,-0.0527533404529
1504917089.93,-0.044745198233,-0.053361184895
1504917089.94,-0.044745198233,-0.0534705743194
1504917089.95,-0.044745198233,-0.0536968261003
1504917089.96,-0.044745198233,-0.0541191734374
1504917089.97,-0.044745198233,-0.0543788000941
1504917089.98,-0.044745198233,-0.0548161193728
1504917089.99,-0.044745198233,-0.0551723241806
1504917090.0,-0.044745198233,-0.0555398575962
1504917090.01,-0.044745198233,-0.055979270488
1504917090.02,-0.044745198233,-0.0563012249768
1504917090.03,-0.044745198233,-0.0567253939807
1504917090.04,-0.044745198233,-0.0571309365332
1504917090.05,-0.044745198233,-0.0574387982488
1504917090.06,-0.044745198233,-0.0577145814896
1504917090.07,-0.044745198233,-0.0582955852151
1504917090.08,-0.044745198233,-0.0587326288223
1504917090.09,-0.044745198233,-0.0590886585414
1504917090.1,-0.044745198233,-0.0593261681497
1504917090.11,-0.044745198233,-0.0594180338085
1504917090.12,-0.044745198233,-0.0597444623709
1504917090.13,-0.044745198233,-0.0598546788096
1504917090.14,-0.044745198233,-0.0598327368498
1504917090.15,-0.044745198233,-0.0597250498831
1504917090.16,-0.044745198233,-0.0599829703569
1504917090.17,-0.044745198233,-0.0601949691772
1504917090.18,-0.044745198233,-0.0605430342257
1504917090.19,-0.044745198233,-0.0607468448579
1504917090.2,-0.044745198233,-0.0609295628965
1504917090.21,-0.044745198233,-0.0610329657793
1504917090.22,-0.044745198233,-0.061069317162
1504917090.22,-0.044745198233,-0.0611014738679
1504917090.24,-0.044745198233,-0.0612679123878
1504917090.24,-0.044745198233,-0.0613205209374
1504917090.26,-0.044745198233,-0.0613304711878
1504917090.26,-0.044745198233,-0.061623968184
1504917090.28,-0.044745198233,-0.061699975282
1504917090.28,-0.044745198233,-0.0617398954928
1504917090.29,-0.044745198233,-0.0618884414434
1504917090.31,-0.044745198233,-0.0619934052229
1504917090.32,-0.044745198233,-0.0620062686503
1504917090.32,-0.044745198233,-0.061952136457
1504917090.34,-0.044745198233,-0.0618866309524
1504917090.35,-0.044745198233,-0.0618866309524
1504917090.35,-0.044745198233,-0.0618385970592
1504917090.36,-0.044745198233,-0.0618553645909
1504917090.36,-0.044745198233,-0.0615652166307
1504917090.38,-0.044745198233,-0.0614006444812
1504917090.38,-0.044745198233,-0.0614230632782
1504917090.4,-0.044745198233,-0.0614959932864
1504917090.4,-0.044745198233,-0.0615801177919
1504917090.42,-0.044745198233,-0.061536911875
1504917090.44,-0.044745198233,-0.0614391453564
1504917090.44,-0.044745198233,-0.0614753514528
1504917090.45,-0.044745198233,-0.06162500754
1504917090.46,-0.044745198233,-0.0615547671914
1504917090.48,-0.044745198233,-0.0611510723829
1504917090.49,-0.044745198233,-0.0609484314919
1504917090.5,-0.044745198233,-0.0609201490879
1504917090.5,-0.044745198233,-0.0610134080052
1504917090.51,-0.044745198233,-0.0607619769871
1504917090.52,-0.044745198233,-0.0605969950557
1504917090.54,-0.044745198233,-0.0605206154287
1504917090.54,-0.044745198233,-0.0603818781674
1504917090.55,-0.044745198233,-0.0602551139891
1504917090.56,-0.044745198233,-0.0601408816874
1504917090.57,-0.044745198233,-0.0597649589181
1504917090.58,-0.044745198233,-0.0595082603395
1504917090.59,-0.044745198233,-0.0590093620121
1504917090.61,-0.044745198233,-0.0586499162018
1504917090.62,-0.044745198233,-0.0584956780076
1504917090.62,-0.044745198233,-0.05828159675
1504917090.63,-0.044745198233,-0.0582637414336
1504917090.64,-0.044745198233,-0.0579671412706
1504917090.65,-0.044745198233,-0.0578521452844
1504917090.66,-0.044745198233,-0.0575187765062
1504917090.68,-0.044745198233,-0.0573574490845
1504917090.68,-0.044745198233,-0.0573200881481
1504917090.69,-0.044745198233,-0.057315737009
1504917090.71,-0.044745198233,-0.0573997087777
1504917090.71,-0.044745198233,-0.0575002133846
1504917090.73,-0.044745198233,-0.0570842325687
1504917090.73,-0.044745198233,-0.0567956902087
1504917090.75,-0.044745198233,-0.056600432843
1504917090.75,-0.044745198233,-0.0564176514745
1504917090.76,-0.044745198233,-0.0565341934562
1504917090.77,-0.044745198233,-0.0566862523556
1504917090.78,-0.044745198233,-0.0564299672842
1504917090.79,-0.044745198233,-0.0562480911613
1504917090.8,-0.044745198233,-0.0558627992868
1504917090.81,-0.044745198233,-0.0556694678962
1504917090.82,-0.044745198233,-0.05558090657
1504917090.83,-0.044745198233,-0.0552231445909
1504917090.84,-0.044745198233,-0.0550125092268
1504917090.85,-0.044745198233,-0.0547890551388
1504917090.87,-0.044745198233,-0.0548420101404
1504917090.88,-0.044745198233,-0.0551013350487
1504917090.88,-0.044745198233,-0.0545201189816
1504917090.89,-0.044745198233,-0.0541459396482
1504917090.9,-0.044745198233,-0.0535972975194
1504917090.91,-0.044745198233,-0.0532751195133
1504917090.92,-0.044745198233,-0.0528531782329
1504917090.93,-0.044745198233,-0.0525398254395
1504917090.94,-0.044745198233,-0.0525465942919
1504917090.95,-0.044745198233,-0.0525511130691
1504917090.96,-0.044745198233,-0.052651360631
1504917090.97,-0.044745198233,-0.0526702925563
1504917090.98,-0.044745198233,-0.0524981766939
1504917090.99,-0.044745198233,-0.0524253472686
1504917091.01,-0.044745198233,-0.0522912815213
1504917091.02,-0.044745198233,-0.0519261658192
1504917091.03,-0.044745198233,-0.0517484843731
1504917091.04,-0.044745198233,-0.0513748973608
1504917091.05,-0.044745198233,-0.0511844865978
1504917091.06,-0.044745198233,-0.050888132304
1504917091.07,-0.044745198233,-0.0506745204329
1504917091.08,-0.044745198233,-0.0506369844079
1504917091.09,-0.044745198233,-0.050255458802
1504917091.1,-0.044745198233,-0.0499402619898
1504917091.11,-0.044745198233,-0.0497969426215
1504917091.12,-0.044745198233,-0.049595374614
1504917091.14,-0.044745198233,-0.049444898963
1504917091.14,-0.044745198233,-0.0491446815431
1504917091.15,-0.044745198233,-0.0493759252131
1504917091.16,-0.044745198233,-0.0497792139649
1504917091.17,-0.044745198233,-0.0498938001692
1504917091.18,-0.044745198233,-0.0499771423638
1504917091.19,-0.044745198233,-0.0497706085443
1504917091.2,-0.044745198233,-0.0493604242802
1504917091.21,-0.044745198233,-0.0490384474397
1504917091.22,-0.044745198233,-0.0487342588603
1504917091.23,-0.044745198233,-0.048475433141
1504917091.24,-0.044745198233,-0.0485154800117
1504917091.25,-0.044745198233,-0.0487500801682
1504917091.27,-0.044745198233,-0.0489783659577
1504917091.27,-0.044745198233,-0.0491513237357
1504917091.28,-0.044745198233,-0.0491215996444
1504917091.29,-0.044745198233,-0.0491116754711
1504917091.3,-0.044745198233,-0.0490352660418
1504917091.31,-0.044745198233,-0.0490409731865
1504917091.33,-0.044745198233,-0.0486179254949
1504917091.34,-0.044745198233,-0.0483462922275
1504917091.35,-0.044745198233,-0.0480514727533
1504917091.36,-0.044745198233,-0.0478757955134
1504917091.37,-0.044745198233,-0.0478559881449
1504917091.38,-0.044745198233,-0.0479621477425
1504917091.4,-0.044745198233,-0.0480253621936
1504917091.4,-0.044745198233,-0.047967325896
1504917091.41,-0.044745198233,-0.0478795617819
1504917091.42,-0.044745198233,-0.0476693622768
1504917091.43,-0.044745198233,-0.0473948828876
1504917091.44,-0.044745198233,-0.0472650118172
1504917091.45,-0.044745198233,-0.0473307818174
1504917091.46,-0.044745198233,-0.0475176423788
1504917091.47,-0.044745198233,-0.0477093681693
1504917091.48,-0.044745198233,-0.0479200407863
1504917091.49,-0.044745198233,-0.0482985340059
1504917091.5,-0.044745198233,-0.0486585311592
1504917091.51,-0.044745198233,-0.0488379709423
1504917091.52,-0.044745198233,-0.0489082224667
1504917091.53,-0.044745198233,-0.0490014143288
1504917091.54,-0.044745198233,-0.0489434078336
1504917091.55,-0.044745198233,-0.0488995760679
1504917091.57,-0.044745198233,-0.0482806712389
1504917091.58,-0.044745198233,-0.0481740422547
1504917091.59,-0.044745198233,-0.0481220558286
1504917091.6,-0.044745198233,-0.0479343309999
1504917091.61,-0.044745198233,-0.0475516915321
1504917091.62,-0.044745198233,-0.0472513996065
1504917091.63,-0.044745198233,-0.0471604168415
1504917091.64,-0.044745198233,-0.0473405458033
1504917091.66,-0.044745198233,-0.0475537404418
1504917091.66,-0.044745198233,-0.0475978031754
1504917091.67,-0.044745198233,-0.0476949736476
1504917091.68,-0.044745198233,-0.0474371090531
1504917091.69,-0.044745198233,-0.047351360321
1504917091.7,-0.044745198233,-0.0472426079214
1504917091.71,-0.044745198233,-0.0471138954163
1504917091.72,-0.044745198233,-0.0471680611372
1504917091.73,-0.044745198233,-0.0477152951062
1504917091.74,-0.044745198233,-0.0480644516647
1504917091.75,-0.044745198233,-0.0482283234596
1504917091.76,-0.044745198233,-0.0482133664191
1504917091.77,-0.044745198233,-0.0480136275291
1504917091.79,-0.044745198233,-0.0478440225124
1504917091.79,-0.044745198233,-0.0474597103894
1504917091.8,-0.044745198233,-0.047113366425
1504917091.81,-0.044745198233,-0.0471121035516
1504917091.82,-0.044745198233,-0.0474306941032
1504917091.83,-0.044745198233,-0.0478204898536
1504917091.84,-0.044745198233,-0.0479085482657
1504917091.85,-0.044745198233,-0.0469866134226
1504917091.86,-0.044745198233,-0.0462367795408
1504917091.87,-0.044745198233,-0.0456316433847
1504917091.88,-0.044745198233,-0.0454003028572
1504917091.89,-0.044745198233,-0.0448933653533
1504917091.9,-0.044745198233,-0.0451142340899
1504917091.92,-0.044745198233,-0.0450575202703
1504917091.92,-0.044745198233,-0.0450566634536
1504917091.93,-0.044745198233,-0.0447549372911
1504917091.94,-0.044745198233,-0.0451429821551
1504917091.95,-0.044745198233,-0.0453276969492
1504917091.96,-0.044745198233,-0.0454607307911
1504917091.97,-0.044745198233,-0.0452028363943
1504917091.98,-0.044745198233,-0.0450396761298
1504917091.99,-0.044745198233,-0.0449259541929
1504917092.0,-0.044745198233,-0.0447622835636
1504917092.01,-0.044745198233,-0.0446715988219
1504917092.02,-0.044745198233,-0.0446564815938
1504917092.03,-0.044745198233,-0.0447387211025
1504917092.05,-0.044745198233,-0.0448417775333
1504917092.05,-0.044745198233,-0.0451001860201
1504917092.06,-0.044745198233,-0.0453140772879
1504917092.07,-0.044745198233,-0.0457166545093
1504917092.08,-0.044745198233,-0.0460793487728
1504917092.09,-0.044745198233,-0.0466096922755
1504917092.1,-0.044745198233,-0.0467757023871
1504917092.11,-0.044745198233,-0.0467540547252
1504917092.12,-0.044745198233,-0.0465963035822
1504917092.13,-0.044745198233,-0.046581171453
1504917092.14,-0.044745198233,-0.0464342162013
1504917092.15,-0.044745198233,-0.0463409796357
1504917092.16,-0.044745198233,-0.0463627241552
1504917092.17,-0.044745198233,-0.0463818497956
1504917092.18,-0.044745198233,-0.0464292541146
1504917092.19,-0.044745198233,-0.046344012022
1504917092.2,-0.044745198233,-0.0464904680848
1504917092.21,-0.044745198233,-0.0465168096125
1504917092.22,-0.044745198233,-0.0465471819043
1504917092.23,-0.044745198233,-0.0464212372899
1504917092.24,-0.044745198233,-0.046332988888
1504917092.25,-0.044745198233,-0.0462711416185
1504917092.26,-0.044745198233,-0.0462261661887
1504917092.27,-0.044745198233,-0.046149071306
1504917092.28,-0.044745198233,-0.0461078025401
1504917092.29,-0.044745198233,-0.0461512543261
1504917092.31,-0.044745198233,-0.0459774248302
1504917092.31,-0.044745198233,-0.0456182062626
1504917092.32,-0.044745198233,-0.0450226292014
1504917092.33,-0.044745198233,-0.0452227443457
1504917092.34,-0.044745198233,-0.0453278906643
1504917092.35,-0.044745198233,-0.0454281121492
1504917092.36,-0.044745198233,-0.0454971119761
1504917092.37,-0.044745198233,-0.0455169565976
1504917092.38,-0.044745198233,-0.0455636158586
1504917092.39,-0.044745198233,-0.0453045293689
1504917092.4,-0.044745198233,-0.0453224293888
1504917092.41,-0.044745198233,-0.045424811542
1504917092.42,-0.044745198233,-0.0454211980104
1504917092.44,-0.044745198233,-0.045376252383
1504917092.44,-0.044745198233,-0.0453299060464
1504917092.45,-0.044745198233,-0.045505605638
1504917092.46,-0.044745198233,-0.0453257150948
1504917092.47,-0.044745198233,-0.0452580340207
1504917092.48,-0.044745198233,-0.0452245809138
1504917092.49,-0.044745198233,-0.0452759824693
1504917092.5,-0.044745198233,-0.0452898740768
1504917092.51,-0.044745198233,-0.045147549361
1504917092.52,-0.044745198233,-0.0450051799417
